Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
1999,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,13.82186
2000,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,110.90461
2001,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,5.30262
2002,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,27.62523
2003,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,81.7352
2004,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,46.06395
2005,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,21.21294
2006,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,50.6748
2007,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,897.39699
2008,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,642.74044
2009,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,1855.1947
2010,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,1882.06816
2011,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,2233.93854
2012,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,2175.05181
2013,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,1978.36093
2014,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,1513.9001
2015,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,1463.73759
2016,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,1138.61288
2017,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,1403.56759
2018,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,1139.43822
2019,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,1098.37595
2020,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,1509.62113
2021,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,1406.20537
2022,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,1597.20195
2023,A,6,,UNCTAD,GF_FRN_FDI,404,USD,2025-03-27T00:00:00,2023,1504.34282
