Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,URBANISATION,INCOME_WEALTH_QUANTILE,EDUCATION_LEV,COMPOSITE_BREAKDOWN,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,None,None,None,Q5,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.99928
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,None,None,None,Q5,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,1.02223
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,None,None,None,Q5,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.95941
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,None,None,None,Q5,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,1.10398
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,None,None,None,Q5,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,1.00823
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,None,None,None,Q5,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.96278
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,None,None,None,Q5,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.8502
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,None,None,None,Q5,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.56621
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,None,None,None,Q5,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.9226
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,None,None,None,Q5,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.87419
2003,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2024,0.78909
2008,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2024,0.89389
2009,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2024,0.72632
2014,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2024,0.90589
2019,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2024,0.91165
2020,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2024,0.87656
2021,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2024,0.88031
2022,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2024,0.9286
2024,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2024,0.96233
2003,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2024,0.52796
2008,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2024,0.76157
2009,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2024,0.61439
2014,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2024,0.81521
2019,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2024,0.85401
2020,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2024,0.84172
2021,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2024,0.8535
2022,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2024,0.88866
2024,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2024,0.92598
2003,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2024,0.45894
2008,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2024,0.37376
2009,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2024,0.40531
2014,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2024,0.46369
2019,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2024,0.6434
2020,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2024,0.58707
2021,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2024,0.65039
2022,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2024,0.59269
2024,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2024,0.69161
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q1,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.87171
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q1,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,1.18487
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q1,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.82153
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q1,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,1.14646
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q1,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.61142
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q1,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,1.18098
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q2,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.93011
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q2,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,1.12464
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q2,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.82482
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q2,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,1.10299
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q2,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,1.01663
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q2,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,1.21378
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q3,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,1.00464
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q3,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,1.13105
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q3,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.78005
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q3,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,1.08467
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q3,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,1.05349
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q3,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.97569
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q3,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,1.23173
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q4,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,1.25022
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q4,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,1.07329
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q4,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,1.02395
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q4,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,1.04924
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q4,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,1.04026
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q4,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,1.16208
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q4,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,1.0088
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q4,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.99809
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q4,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,1.31748
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q4,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,1.46246
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q4,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.95537
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q4,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,1.03256
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q5,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.91052
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q5,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,1.04896
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q5,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,1.00919
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q5,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,1.00584
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q5,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.95422
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q5,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,1.1044
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q5,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,1.03956
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q5,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.98337
2003,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q5,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,1.14554
2008,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q5,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.51426
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q5,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.9256
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,F,None,None,Q5,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,0.91726
2003,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2024,0.6902
2008,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2024,0.87557
2009,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2024,0.67
2014,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2024,0.86152
2019,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2024,0.85971
2020,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2024,0.81432
2021,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2024,0.86204
2022,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2024,0.89763
2024,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,None,ISCED11_1,None,RO,2025-12-04T00:00:00,2024,0.92593
2003,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2024,0.51106
2008,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2024,0.74782
2009,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2024,0.57599
2014,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2024,0.75855
2019,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2024,0.795
2020,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2024,0.78703
2021,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2024,0.78058
2022,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2024,0.86233
2024,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,None,ISCED11_2,None,RO,2025-12-04T00:00:00,2024,0.90873
2003,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2024,0.44235
2008,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2024,0.49135
2009,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2024,0.40555
2014,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2024,0.58124
2019,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2024,0.59151
2020,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2024,0.59114
2021,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2024,0.59407
2022,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2024,0.63142
2024,A,0,,Kenya Housing Survey 2023/24. The survey collected data on school attendance and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,None,ISCED11_3,None,RO,2025-12-04T00:00:00,2024,0.65144
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q1,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,0.74313
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q1,ISCED11_1,None,RO,2025-12-04T00:00:00,2022,1.06135
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q1,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,0.77511
2022,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q1,ISCED11_2,None,RO,2025-12-04T00:00:00,2022,1.10203
2014,A,0,,Kenya  DHS 2022.  The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above. Data extracted on 31 October 2025.,SE_ALP_CPLR,404,M,None,None,Q1,ISCED11_3,None,RO,2025-12-04T00:00:00,2022,1.40374
