Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2019,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y15T49,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.9
2020,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y15T49,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.84
2021,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y15T49,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.67
2022,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y15T49,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.54
2023,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,None,Y15T49,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.44
2000,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,5.4
2001,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,5.0
2002,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,4.6
2003,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,4.2
2004,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,4.0
2005,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,3.6
2006,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,3.3
2007,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,3.0
2008,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,2.6
2009,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,2.5
2010,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,2.2
2011,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,2.0
2012,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,1.9
2013,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,1.8
2014,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,1.6
2015,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,1.3
2016,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,1.1
2017,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.96
2018,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.82
2019,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.78
2020,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.73
2021,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.61
2022,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.51
2023,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,None,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.4
2000,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,1.9
2001,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,1.8
2002,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,1.6
2003,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,1.5
2004,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,1.4
2005,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,1.3
2006,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,1.2
2007,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,1.1
2008,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,1.0
2009,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.95
2010,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.87
2011,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.8
2012,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.74
2013,E,0,UNAIDS 2024 HIV ESTIMATES,SH_HIV_INCD,404,F,Y_GE50,PER_1000_UNINFECTED_POP,2025-03-05T00:00:00,2023,0.68
