Year,OBS_STATUS,UNIT_MULT,UPPER_BOUND,LOWER_BOUND,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2013,A,3,637.7,502.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,887.8
2014,A,3,637.7,502.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,843.1
2015,A,3,637.7,502.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,799.5
2016,A,3,637.7,502.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,758.4
2017,A,3,637.7,502.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,719.7
2018,A,3,637.7,502.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,682.7
2019,A,3,637.7,502.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,647.4
2020,A,3,637.7,502.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,616.9
2021,A,3,637.7,502.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,593.2
2022,A,3,637.7,502.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,579.5
2023,A,3,637.7,502.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,569.0
2024,A,3,637.7,502.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,F,Y0T4,NUMBER,2025-03-27T00:00:00,2024,563.6
2000,A,3,794.3,639.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,1100.9
2001,A,3,794.3,639.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,1132.9
2002,A,3,794.3,639.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,1165.4
2003,A,3,794.3,639.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,1192.2
2004,A,3,794.3,639.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,1214.4
2005,A,3,794.3,639.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,1233.0
2006,A,3,794.3,639.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,1244.5
2007,A,3,794.3,639.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,1246.7
2008,A,3,794.3,639.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,1241.4
2009,A,3,794.3,639.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,1227.9
2010,A,3,794.3,639.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,1203.0
2011,A,3,794.3,639.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,1167.4
2012,A,3,794.3,639.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,1124.4
2013,A,3,794.3,639.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,1077.0
2014,A,3,794.3,639.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,1028.0
2015,A,3,794.3,639.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,978.9
2016,A,3,794.3,639.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,931.9
2017,A,3,794.3,639.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,887.3
2018,A,3,794.3,639.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,844.4
2019,A,3,794.3,639.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,803.7
2020,A,3,794.3,639.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,768.6
2021,A,3,794.3,639.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,741.4
2022,A,3,794.3,639.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,726.3
2023,A,3,794.3,639.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,715.2
2024,A,3,794.3,639.1,"Joint Child Malnutrition Estimates (2025 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",SH_STA_STNTN,404,M,Y0T4,NUMBER,2025-03-27T00:00:00,2024,709.7
