Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,CUST_BREAKDOWN,COMPOSITE_BREAKDOWN,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,CUST_BREAKDOWN_LB,Value
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_CRP,KM2,2025-03-21T00:00:00,2021,Montane,3744.5
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_CRP,KM2,2025-03-21T00:00:00,2021,Montane,3968.4
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_CRP,KM2,2025-03-21T00:00:00,2021,Montane,4158.0
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_CRP,KM2,2025-03-21T00:00:00,2021,Montane,4313.2
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_CRP,KM2,2025-03-21T00:00:00,2021,Montane,4316.3
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_CRP,KM2,2025-03-21T00:00:00,2021,Montane,4318.4
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_GRS,KM2,2025-03-21T00:00:00,2021,Montane,1640.9
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_GRS,KM2,2025-03-21T00:00:00,2021,Montane,1537.0
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_GRS,KM2,2025-03-21T00:00:00,2021,Montane,1467.1
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_GRS,KM2,2025-03-21T00:00:00,2021,Montane,1415.4
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_GRS,KM2,2025-03-21T00:00:00,2021,Montane,1406.7
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_GRS,KM2,2025-03-21T00:00:00,2021,Montane,1401.0
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_IWB,KM2,2025-03-21T00:00:00,2021,Montane,2.6
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_IWB,KM2,2025-03-21T00:00:00,2021,Montane,2.5
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_IWB,KM2,2025-03-21T00:00:00,2021,Montane,3.7
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_IWB,KM2,2025-03-21T00:00:00,2021,Montane,5.4
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_IWB,KM2,2025-03-21T00:00:00,2021,Montane,5.6
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_IWB,KM2,2025-03-21T00:00:00,2021,Montane,5.8
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_MGCI,KM2,2025-03-21T00:00:00,2021,Montane,11811.8
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_MGCI,KM2,2025-03-21T00:00:00,2021,Montane,11795.1
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_MGCI,KM2,2025-03-21T00:00:00,2021,Montane,11788.8
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_MGCI,KM2,2025-03-21T00:00:00,2021,Montane,11764.3
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_MGCI,KM2,2025-03-21T00:00:00,2021,Montane,11701.7
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_MGCI,KM2,2025-03-21T00:00:00,2021,Montane,11660.0
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_PSG,KM2,2025-03-21T00:00:00,2021,Montane,0.0
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_PSG,KM2,2025-03-21T00:00:00,2021,Montane,0.0
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_PSG,KM2,2025-03-21T00:00:00,2021,Montane,0.0
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_PSG,KM2,2025-03-21T00:00:00,2021,Montane,0.0
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_PSG,KM2,2025-03-21T00:00:00,2021,Montane,0.0
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_PSG,KM2,2025-03-21T00:00:00,2021,Montane,0.0
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_SAF,KM2,2025-03-21T00:00:00,2021,Montane,2.1
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_SAF,KM2,2025-03-21T00:00:00,2021,Montane,2.1
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_SAF,KM2,2025-03-21T00:00:00,2021,Montane,1.1
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_SAF,KM2,2025-03-21T00:00:00,2021,Montane,0.3
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_SAF,KM2,2025-03-21T00:00:00,2021,Montane,0.3
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_SAF,KM2,2025-03-21T00:00:00,2021,Montane,0.3
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_SHR,KM2,2025-03-21T00:00:00,2021,Montane,445.0
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_SHR,KM2,2025-03-21T00:00:00,2021,Montane,444.6
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_SHR,KM2,2025-03-21T00:00:00,2021,Montane,417.3
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_SHR,KM2,2025-03-21T00:00:00,2021,Montane,417.9
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_SHR,KM2,2025-03-21T00:00:00,2021,Montane,437.0
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_SHR,KM2,2025-03-21T00:00:00,2021,Montane,449.7
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_SNV,KM2,2025-03-21T00:00:00,2021,Montane,0.0
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_SNV,KM2,2025-03-21T00:00:00,2021,Montane,0.0
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_SNV,KM2,2025-03-21T00:00:00,2021,Montane,0.0
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_SNV,KM2,2025-03-21T00:00:00,2021,Montane,0.0
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_SNV,KM2,2025-03-21T00:00:00,2021,Montane,0.0
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_SNV,KM2,2025-03-21T00:00:00,2021,Montane,0.0
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_TBL,KM2,2025-03-21T00:00:00,2021,Montane,0.1
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_TBL,KM2,2025-03-21T00:00:00,2021,Montane,0.1
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_TBL,KM2,2025-03-21T00:00:00,2021,Montane,0.1
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_TBL,KM2,2025-03-21T00:00:00,2021,Montane,0.1
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_TBL,KM2,2025-03-21T00:00:00,2021,Montane,0.1
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_TBL,KM2,2025-03-21T00:00:00,2021,Montane,0.1
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_TRE,KM2,2025-03-21T00:00:00,2021,Montane,5979.4
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_TRE,KM2,2025-03-21T00:00:00,2021,Montane,5843.0
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_TRE,KM2,2025-03-21T00:00:00,2021,Montane,5745.3
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_TRE,KM2,2025-03-21T00:00:00,2021,Montane,5617.4
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_TRE,KM2,2025-03-21T00:00:00,2021,Montane,5541.4
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C03,LC_TRE,KM2,2025-03-21T00:00:00,2021,Montane,5490.7
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_ART,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,2539.3
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_ART,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,2673.9
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_ART,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,2727.9
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_ART,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,2943.6
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_ART,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,3348.2
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_ART,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,3618.0
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_CRP,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,10313.0
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_CRP,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,10800.1
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_CRP,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,12194.9
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_CRP,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,13280.1
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_CRP,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,13606.7
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_CRP,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,13824.4
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_GRS,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,94055.2
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_GRS,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,93618.8
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_GRS,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,92496.0
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_GRS,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,91612.1
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_GRS,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,90939.7
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_GRS,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,90491.5
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_IWB,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,1186.4
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_IWB,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,1202.2
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_IWB,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,1217.0
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_IWB,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,1258.8
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_IWB,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,1299.4
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_IWB,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,1326.4
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_MGCI,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,124530.9
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_MGCI,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,124366.2
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_MGCI,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,124264.5
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_MGCI,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,123988.8
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_MGCI,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,123466.5
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_MGCI,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,123118.2
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_PSG,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,0.0
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_PSG,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,0.0
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_PSG,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,0.0
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_PSG,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,0.0
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_PSG,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,0.0
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_PSG,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,0.0
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_SAF,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,730.9
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_SAF,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,716.0
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_SAF,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,701.4
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_SAF,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,665.4
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_SAF,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,635.1
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_SAF,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,614.9
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_SHR,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,2400.0
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_SHR,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,2462.5
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_SHR,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,2397.7
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_SHR,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,2275.6
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_SHR,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,2217.1
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_SHR,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,2178.0
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_SNV,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,1716.6
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_SNV,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,1739.2
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_SNV,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,1773.6
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_SNV,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,1787.5
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_SNV,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,1840.1
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_SNV,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,1875.2
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_TBL,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,1218.8
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_TBL,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,1210.6
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_TBL,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,1208.9
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_TBL,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,1213.3
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_TBL,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,1237.9
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_TBL,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,1254.3
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_TRE,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,17031.8
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_TRE,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,16768.7
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_TRE,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,16474.6
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_TRE,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,16155.6
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_TRE,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,16067.9
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCOV,404,C04,LC_TRE,KM2,2025-03-21T00:00:00,2021,Remaining mountain area,16009.4
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,404,None,LC_ART,PT,2025-03-21T00:00:00,2021,,1.99
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,404,None,LC_ART,PT,2025-03-21T00:00:00,2021,,2.1
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,404,None,LC_ART,PT,2025-03-21T00:00:00,2021,,2.14
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,404,None,LC_ART,PT,2025-03-21T00:00:00,2021,,2.31
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,404,None,LC_ART,PT,2025-03-21T00:00:00,2021,,2.63
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,404,None,LC_ART,PT,2025-03-21T00:00:00,2021,,2.85
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,404,None,LC_CRP,PT,2025-03-21T00:00:00,2021,,9.8
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,404,None,LC_CRP,PT,2025-03-21T00:00:00,2021,,10.29
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,404,None,LC_CRP,PT,2025-03-21T00:00:00,2021,,11.4
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,404,None,LC_CRP,PT,2025-03-21T00:00:00,2021,,12.26
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,404,None,LC_CRP,PT,2025-03-21T00:00:00,2021,,12.49
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,404,None,LC_CRP,PT,2025-03-21T00:00:00,2021,,12.64
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,404,None,LC_GRS,PT,2025-03-21T00:00:00,2021,,66.78
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,404,None,LC_GRS,PT,2025-03-21T00:00:00,2021,,66.41
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,404,None,LC_GRS,PT,2025-03-21T00:00:00,2021,,65.57
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,404,None,LC_GRS,PT,2025-03-21T00:00:00,2021,,64.92
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,404,None,LC_GRS,PT,2025-03-21T00:00:00,2021,,64.45
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,404,None,LC_GRS,PT,2025-03-21T00:00:00,2021,,64.13
2000,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,404,None,LC_IWB,PT,2025-03-21T00:00:00,2021,,0.83
2005,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,404,None,LC_IWB,PT,2025-03-21T00:00:00,2021,,0.84
2010,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,404,None,LC_IWB,PT,2025-03-21T00:00:00,2021,,0.85
2015,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,404,None,LC_IWB,PT,2025-03-21T00:00:00,2021,,0.88
2018,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,404,None,LC_IWB,PT,2025-03-21T00:00:00,2021,,0.91
2021,E,0,FAO estimate,Food and Agriculture Organization of the United Nations (FAO),ER_MTN_GRNCVI,404,None,LC_IWB,PT,2025-03-21T00:00:00,2021,,0.93
