Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,URBANISATION,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2006,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,R,PT,2025-09-16T00:00:00,2024,24.76589966
2007,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,R,PT,2025-09-16T00:00:00,2024,25.50695419
2008,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,R,PT,2025-09-16T00:00:00,2024,26.25108147
2009,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,R,PT,2025-09-16T00:00:00,2024,26.99125099
2010,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,R,PT,2025-09-16T00:00:00,2024,27.73289871
2011,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,R,PT,2025-09-16T00:00:00,2024,28.47757912
2012,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,R,PT,2025-09-16T00:00:00,2024,29.22529221
2013,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,R,PT,2025-09-16T00:00:00,2024,29.97603607
2014,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,R,PT,2025-09-16T00:00:00,2024,30.72981453
2015,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,R,PT,2025-09-16T00:00:00,2024,31.48662376
2016,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,R,PT,2025-09-16T00:00:00,2024,32.35555267
2017,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,R,PT,2025-09-16T00:00:00,2024,33.23425293
2018,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,R,PT,2025-09-16T00:00:00,2024,34.11610413
2019,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,R,PT,2025-09-16T00:00:00,2024,35.00225067
2020,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,R,PT,2025-09-16T00:00:00,2024,35.89609909
2021,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,R,PT,2025-09-16T00:00:00,2024,36.79768372
2022,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,R,PT,2025-09-16T00:00:00,2024,37.70627975
2023,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,R,PT,2025-09-16T00:00:00,2024,38.47743607
2024,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,R,PT,2025-09-16T00:00:00,2024,39.2507019
2000,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,U,PT,2025-09-16T00:00:00,2024,19.28606224
2001,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,U,PT,2025-09-16T00:00:00,2024,19.71932411
2002,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,U,PT,2025-09-16T00:00:00,2024,20.17926025
2003,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,U,PT,2025-09-16T00:00:00,2024,20.64034462
2004,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,U,PT,2025-09-16T00:00:00,2024,21.1025753
2005,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,U,PT,2025-09-16T00:00:00,2024,21.5659523
2006,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,U,PT,2025-09-16T00:00:00,2024,22.03047752
2007,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,U,PT,2025-09-16T00:00:00,2024,22.49614906
2008,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,U,PT,2025-09-16T00:00:00,2024,22.80561066
2009,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,U,PT,2025-09-16T00:00:00,2024,23.11580658
2010,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,U,PT,2025-09-16T00:00:00,2024,23.42673683
2011,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,U,PT,2025-09-16T00:00:00,2024,23.73840141
2012,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,U,PT,2025-09-16T00:00:00,2024,24.05080032
2013,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,U,PT,2025-09-16T00:00:00,2024,24.36393356
2014,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,U,PT,2025-09-16T00:00:00,2024,24.67780113
2015,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,U,PT,2025-09-16T00:00:00,2024,24.99240112
2016,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,U,PT,2025-09-16T00:00:00,2024,25.30773735
2017,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,U,PT,2025-09-16T00:00:00,2024,25.623806
2018,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,U,PT,2025-09-16T00:00:00,2024,25.94061089
2019,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,U,PT,2025-09-16T00:00:00,2024,26.25814819
2020,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,U,PT,2025-09-16T00:00:00,2024,26.57642174
2021,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,U,PT,2025-09-16T00:00:00,2024,26.8954277
2022,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,U,PT,2025-09-16T00:00:00,2024,27.215168
2023,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,U,PT,2025-09-16T00:00:00,2024,27.53564453
2024,A,0,"WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2025)",SH_SAN_SAFE,404,U,PT,2025-09-16T00:00:00,2024,27.85685349
