Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,SEX,AGE,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2016,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,None,Y25T54,PT,2025-12-04T00:00:00,2022,2.74633
2019,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,None,Y25T54,PT,2025-12-04T00:00:00,2022,1.32426
2021,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,None,Y25T54,PT,2025-12-04T00:00:00,2022,1.40463
2022,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,None,Y25T54,PT,2025-12-04T00:00:00,2022,1.44754
2005,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,F,Y15T24,PT,2025-12-04T00:00:00,2022,45.28909
2016,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,F,Y15T24,PT,2025-12-04T00:00:00,2022,49.63638
2019,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,F,Y15T24,PT,2025-12-04T00:00:00,2022,54.71956
2021,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,F,Y15T24,PT,2025-12-04T00:00:00,2022,53.88688
2022,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,F,Y15T24,PT,2025-12-04T00:00:00,2022,52.54203
2005,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,F,Y15T64,PT,2025-12-04T00:00:00,2022,19.1789
2016,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,F,Y15T64,PT,2025-12-04T00:00:00,2022,19.0943
2019,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,F,Y15T64,PT,2025-12-04T00:00:00,2022,19.04643
2021,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,F,Y15T64,PT,2025-12-04T00:00:00,2022,18.88023
2022,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,F,Y15T64,PT,2025-12-04T00:00:00,2022,19.51039
2005,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,F,Y25T54,PT,2025-12-04T00:00:00,2022,1.45681
2016,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,F,Y25T54,PT,2025-12-04T00:00:00,2022,2.36041
2019,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,F,Y25T54,PT,2025-12-04T00:00:00,2022,1.00437
2021,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,F,Y25T54,PT,2025-12-04T00:00:00,2022,1.11288
2022,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,F,Y25T54,PT,2025-12-04T00:00:00,2022,1.24196
2005,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,M,Y15T24,PT,2025-12-04T00:00:00,2022,54.28245
2016,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,M,Y15T24,PT,2025-12-04T00:00:00,2022,59.23654
2019,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,M,Y15T24,PT,2025-12-04T00:00:00,2022,61.445
2021,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,M,Y15T24,PT,2025-12-04T00:00:00,2022,63.06914
2022,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,M,Y15T24,PT,2025-12-04T00:00:00,2022,60.27495
2005,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,M,Y15T64,PT,2025-12-04T00:00:00,2022,24.2642
2016,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,M,Y15T64,PT,2025-12-04T00:00:00,2022,23.69541
2019,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,M,Y15T64,PT,2025-12-04T00:00:00,2022,22.36157
2021,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,M,Y15T64,PT,2025-12-04T00:00:00,2022,23.39519
2022,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,M,Y15T64,PT,2025-12-04T00:00:00,2022,22.3744
2005,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,M,Y25T54,PT,2025-12-04T00:00:00,2022,2.60231
2016,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,M,Y25T54,PT,2025-12-04T00:00:00,2022,3.15307
2019,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,M,Y25T54,PT,2025-12-04T00:00:00,2022,1.66624
2021,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,M,Y25T54,PT,2025-12-04T00:00:00,2022,1.73493
2022,A,0,"UIS based on KEN - HS - Continuous household survey: ILO Harmonized Microdata, https://ilostat.ilo.org/- Age coverage - minimum age: 15 years old - Age coverage - maximum age: None Data extracted on 31 October 2025.",SE_ADT_EDUCTRN,404,M,Y25T54,PT,2025-12-04T00:00:00,2022,1.65978
