Year,OBS_STATUS,UNIT_MULT,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2000,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,404,PT,2025-03-19T00:00:00,2023,4.90789773108046
2001,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,404,PT,2025-03-19T00:00:00,2023,5.64036301414033
2002,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,404,PT,2025-03-19T00:00:00,2023,9.88881025957127
2003,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,404,PT,2025-03-19T00:00:00,2023,11.7872992352311
2004,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,404,PT,2025-03-19T00:00:00,2023,13.4716639858768
2005,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,404,PT,2025-03-19T00:00:00,2023,9.90837157352699
2006,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,404,PT,2025-03-19T00:00:00,2023,16.9719063758045
2007,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,404,PT,2025-03-19T00:00:00,2023,20.4230451768644
2008,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,404,PT,2025-03-19T00:00:00,2023,15.5488382042457
2009,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,404,PT,2025-03-19T00:00:00,2023,16.457322945514
2010,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,404,PT,2025-03-19T00:00:00,2023,22.3616746976769
2011,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,404,PT,2025-03-19T00:00:00,2023,19.1520541858486
2012,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,404,PT,2025-03-19T00:00:00,2023,14.3923227362879
2013,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,404,PT,2025-03-19T00:00:00,2023,15.2783251317678
2014,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,404,PT,2025-03-19T00:00:00,2023,26.5212626467094
2015,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,404,PT,2025-03-19T00:00:00,2023,16.0698098990173
2016,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,404,PT,2025-03-19T00:00:00,2023,3.89041034386151
2017,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,404,PT,2025-03-19T00:00:00,2023,9.00832756302001
2018,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,404,PT,2025-03-19T00:00:00,2023,10.1229810507049
2019,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,404,PT,2025-03-19T00:00:00,2023,6.01749758930089
2020,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,404,PT,2025-03-19T00:00:00,2023,13.2732844936515
2021,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,404,PT,2025-03-19T00:00:00,2023,6.21881571634947
2022,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,404,PT,2025-03-19T00:00:00,2023,7.52712261006402
2023,A,0,"International Monetary Fund, International Financial Statistics and data files.",FM_LBL_BMNY_ZG,404,PT,2025-03-19T00:00:00,2023,19.8736767831777
2000,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,404,PT,2025-03-19T00:00:00,2023,9.98002515350979
2001,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,404,PT,2025-03-19T00:00:00,2023,5.73859814341467
2002,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,404,PT,2025-03-19T00:00:00,2023,1.96130821739162
2003,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,404,PT,2025-03-19T00:00:00,2023,9.81569062979654
2004,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,404,PT,2025-03-19T00:00:00,2023,11.6240355442426
2005,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,404,PT,2025-03-19T00:00:00,2023,10.3127783574683
2006,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,404,PT,2025-03-19T00:00:00,2023,14.4537342081708
2007,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,404,PT,2025-03-19T00:00:00,2023,9.75888023027529
2008,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,404,PT,2025-03-19T00:00:00,2023,26.2398166445063
2009,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,404,PT,2025-03-19T00:00:00,2023,9.23412592394652
2010,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,404,PT,2025-03-19T00:00:00,2023,3.96138889115385
2011,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,404,PT,2025-03-19T00:00:00,2023,14.0224913014704
2012,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,404,PT,2025-03-19T00:00:00,2023,9.37777003547598
2013,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,404,PT,2025-03-19T00:00:00,2023,5.71749357037733
2014,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,404,PT,2025-03-19T00:00:00,2023,6.87815499275949
2015,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,404,PT,2025-03-19T00:00:00,2023,6.58215429284779
2016,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,404,PT,2025-03-19T00:00:00,2023,6.29724953814625
2017,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,404,PT,2025-03-19T00:00:00,2023,8.00564967709945
2018,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,404,PT,2025-03-19T00:00:00,2023,4.6898064677633
2019,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,404,PT,2025-03-19T00:00:00,2023,5.23963795764792
2020,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,404,PT,2025-03-19T00:00:00,2023,5.40516207933392
2021,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,404,PT,2025-03-19T00:00:00,2023,6.10793603659176
2022,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,404,PT,2025-03-19T00:00:00,2023,7.65986268272224
2023,A,0,"International Monetary Fund, International Financial Statistics and data files.",FP_CPI_TOTL_ZG,404,PT,2025-03-19T00:00:00,2023,7.67139634029402
2014,A,0,"International Monetary Fund, Government Finance Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",GC_BAL_CASH_GD_ZS,404,PT,2025-03-19T00:00:00,2023,-4.99153779583202
2015,A,0,"International Monetary Fund, Government Finance Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",GC_BAL_CASH_GD_ZS,404,PT,2025-03-19T00:00:00,2023,-7.94895858064648
2016,A,0,"International Monetary Fund, Government Finance Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",GC_BAL_CASH_GD_ZS,404,PT,2025-03-19T00:00:00,2023,-6.78831645567564
2017,A,0,"International Monetary Fund, Government Finance Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",GC_BAL_CASH_GD_ZS,404,PT,2025-03-19T00:00:00,2023,-10.5125651385404
2018,A,0,"International Monetary Fund, Government Finance Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",GC_BAL_CASH_GD_ZS,404,PT,2025-03-19T00:00:00,2023,-8.16549442111485
2019,A,0,"International Monetary Fund, Government Finance Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",GC_BAL_CASH_GD_ZS,404,PT,2025-03-19T00:00:00,2023,-4.05621075929892
2020,A,0,"International Monetary Fund, Government Finance Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",GC_BAL_CASH_GD_ZS,404,PT,2025-03-19T00:00:00,2023,-5.54141802360964
2021,A,0,"International Monetary Fund, Government Finance Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",GC_BAL_CASH_GD_ZS,404,PT,2025-03-19T00:00:00,2023,-8.78708670910498
2022,A,0,"International Monetary Fund, Government Finance Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",GC_BAL_CASH_GD_ZS,404,PT,2025-03-19T00:00:00,2023,-7.84008945530208
2023,A,0,"International Monetary Fund, Government Finance Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",GC_BAL_CASH_GD_ZS,404,PT,2025-03-19T00:00:00,2023,-15.8395348358394
2014,A,0,"International Monetary Fund, Government Finance Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",GC_TAX_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,15.1870212650473
2015,A,0,"International Monetary Fund, Government Finance Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",GC_TAX_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,14.8394826504099
2016,A,0,"International Monetary Fund, Government Finance Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",GC_TAX_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,14.9664727307544
2017,A,0,"International Monetary Fund, Government Finance Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",GC_TAX_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,15.0524641340645
2018,A,0,"International Monetary Fund, Government Finance Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",GC_TAX_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,14.3612789172776
2019,A,0,"International Monetary Fund, Government Finance Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",GC_TAX_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,15.1001093470909
2020,A,0,"International Monetary Fund, Government Finance Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",GC_TAX_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,14.2998226320714
2021,A,0,"International Monetary Fund, Government Finance Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",GC_TAX_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,13.554644324086
2022,A,0,"International Monetary Fund, Government Finance Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",GC_TAX_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,14.5993496343343
2023,A,0,"International Monetary Fund, Government Finance Statistics Yearbook and data files, and World Bank and OECD GDP estimates.",GC_TAX_TOTL_GD_ZS,404,PT,2025-03-19T00:00:00,2023,13.9931197653574
2000,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,-2.23558065368931
2001,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,2.76851089961664
2002,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,1.641517166829
2003,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,6.00963572271478
2004,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,0.582044316825332
2005,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,-0.783081364936209
2006,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,-2.01720450242408
2007,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,8.14636758976523
2008,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,8.55011843916749
2009,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,8.66377192979316
2010,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,5.60747663551402
2011,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,2.65486725663717
2012,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,13.5057471264368
2013,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,-2.40506329113924
2014,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,3.76134889753568
2015,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,13.684
2016,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,5.29119093276098
2017,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,6.23439643882445
2018,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,6.98312316959276
2019,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,5.62980264312485
2020,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,3.06435955337665
2021,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,5.96464308864041
2022,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,8.12248158706113
2023,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_GOVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,3.47562875649825
2000,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,-0.383022773245003
2001,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,4.14772734653029
2002,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,0.843318429239346
2003,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,2.20268030860215
2004,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,2.41994762408066
2005,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,6.46642969189901
2006,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,9.92487153475959
2007,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,5.29580285340012
2008,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,-1.51901516510466
2009,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,4.58906527400642
2010,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,4.96969696969698
2011,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,4.94226327944574
2012,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,4.35739436619717
2013,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,6.19991564740616
2014,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,4.20969023034155
2015,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,5.79935213414635
2016,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,4.50386593064198
2017,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,4.91045598833205
2018,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,4.7297576676153
2019,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,5.00090160994786
2020,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,-1.51635406970604
2021,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,6.18861182812122
2022,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,3.07950814262732
2023,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_CON_PRVT_KD_ZG,404,PT,2025-03-19T00:00:00,2023,6.134476990428
2000,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,1.13498348667088
2001,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,3.60738408275982
2002,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,7.11500541855345
2003,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,7.21206667659347
2004,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,12.5949386678138
2005,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,9.37981914739161
2006,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,3.54040821328429
2007,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,6.15753109273199
2008,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,2.37180289962436
2009,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,-5.21907078096406
2010,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,14.3523920653442
2011,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,8.3673469387755
2012,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,2.25988700564972
2013,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,-0.46040515653776
2014,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,1.85013876040702
2015,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,-2.18528610354224
2016,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,-6.56918676992218
2017,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,-1.01769659085555
2018,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,6.77210127618369
2019,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,-3.1576805283577
2020,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,-14.9120916041801
2021,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,15.2506008531773
2022,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,11.9110237966982
2023,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_EXP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,-4.52274689959793
2000,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,404,PT,2025-03-19T00:00:00,2023,11.1141438330437
2001,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,404,PT,2025-03-19T00:00:00,2023,12.1214425235586
2002,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,404,PT,2025-03-19T00:00:00,2023,-20.3742247085692
2003,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,404,PT,2025-03-19T00:00:00,2023,10.0055684620634
2004,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,404,PT,2025-03-19T00:00:00,2023,7.62753248776116
2005,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,404,PT,2025-03-19T00:00:00,2023,13.2404855978522
2006,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,404,PT,2025-03-19T00:00:00,2023,31.4739488877016
2007,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,404,PT,2025-03-19T00:00:00,2023,8.15852836867319
2008,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,404,PT,2025-03-19T00:00:00,2023,14.1362227791227
2009,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,404,PT,2025-03-19T00:00:00,2023,11.0929175593803
2010,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,404,PT,2025-03-19T00:00:00,2023,15.1419558359621
2011,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,404,PT,2025-03-19T00:00:00,2023,3.19634703196347
2012,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,404,PT,2025-03-19T00:00:00,2023,13.0973451327434
2013,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,404,PT,2025-03-19T00:00:00,2023,6.49452269170578
2014,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,404,PT,2025-03-19T00:00:00,2023,17.1197648787656
2015,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,404,PT,2025-03-19T00:00:00,2023,-4.08011292346299
2016,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,404,PT,2025-03-19T00:00:00,2023,-3.90005513540878
2017,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,404,PT,2025-03-19T00:00:00,2023,11.9872587050747
2018,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,404,PT,2025-03-19T00:00:00,2023,-2.33955708455231
2019,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,404,PT,2025-03-19T00:00:00,2023,5.25127216230162
2020,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,404,PT,2025-03-19T00:00:00,2023,2.22543463672618
2021,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,404,PT,2025-03-19T00:00:00,2023,13.3921729096961
2022,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,404,PT,2025-03-19T00:00:00,2023,-2.63385946254741
2023,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_GDI_TOTL_KD_ZG,404,PT,2025-03-19T00:00:00,2023,-5.46658375709241
2000,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,1.91848041129067
2001,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,19.4695522870173
2002,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,-11.2859534137087
2003,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,-0.0615914138396505
2004,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,12.2958731365557
2005,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,14.9433764981222
2006,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,25.3170459415738
2007,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,4.40563824566451
2008,A,0,"World Bank national accounts data, and OECD National Accounts data files.",NE_IMP_GNFS_KD_ZG,404,PT,2025-03-19T00:00:00,2023,12.7438704647358
