Year,OBS_STATUS,UNIT_MULT,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2019,A,0,General Government Sector,IMF,SG_XPD_HLTH,404,PT,2025-03-26T00:00:00,2023,3.120751949
2020,A,0,General Government Sector,IMF,SG_XPD_HLTH,404,PT,2025-03-26T00:00:00,2023,7.583016664
2021,A,0,General Government Sector,IMF,SG_XPD_HLTH,404,PT,2025-03-26T00:00:00,2023,3.331412564
2022,A,0,General Government Sector,IMF,SG_XPD_HLTH,404,PT,2025-03-26T00:00:00,2023,2.731918848
2023,A,0,General Government Sector,IMF,SG_XPD_HLTH,404,PT,2025-03-26T00:00:00,2023,2.800051647
2000,A,0,General Government Sector,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,3.040620427
2001,A,0,General Government Sector,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,6.336964614
2002,A,0,General Government Sector,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,4.095093724
2003,A,0,General Government Sector,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,8.352259456
2004,A,0,General Government Sector,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,4.149655688
2005,A,0,General Government Sector,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,4.989756959
2006,A,0,General Government Sector,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,6.947797186
2007,A,0,General Government Sector,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,6.537297199
2008,A,0,General Government Sector,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,6.531531293
2009,A,0,General Government Sector,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,7.160422562
2010,A,0,General Government Sector,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,4.696580354
2011,A,0,General Government Sector,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,3.685563976
2012,A,0,General Government Sector,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,4.147701981
2013,A,0,General Government Sector,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,3.143384235
2017,A,0,General Government Sector,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,3.672549599
2018,A,0,General Government Sector,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,4.479341546
2019,A,0,General Government Sector,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,19.3452643
2020,A,0,General Government Sector,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,5.463727184
2021,A,0,General Government Sector,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,5.838898327
2022,A,0,General Government Sector,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,5.355428217
2023,A,0,General Government Sector,IMF,SG_XPD_PROT,404,PT,2025-03-26T00:00:00,2023,5.491282356
