Year,OBS_STATUS,UNIT_MULT,BASE_PER,COMMENT_OBS,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,DATA_LAST_UPDATE,TIME_DETAIL,Value
2014,A,6,2023,"Commitments, Based on OECD, CRS database, 2025, Constant 2023 USD million, Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,DC_ODA_BDVL,404,CON_USD,2025-05-19T00:00:00,2023,132.749349
2015,A,6,2023,"Commitments, Based on OECD, CRS database, 2025, Constant 2023 USD million, Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,DC_ODA_BDVL,404,CON_USD,2025-05-19T00:00:00,2023,223.531644
2016,A,6,2023,"Commitments, Based on OECD, CRS database, 2025, Constant 2023 USD million, Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,DC_ODA_BDVL,404,CON_USD,2025-05-19T00:00:00,2023,62.038405
2017,A,6,2023,"Commitments, Based on OECD, CRS database, 2025, Constant 2023 USD million, Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,DC_ODA_BDVL,404,CON_USD,2025-05-19T00:00:00,2023,84.110285
2018,A,6,2023,"Commitments, Based on OECD, CRS database, 2025, Constant 2023 USD million, Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,DC_ODA_BDVL,404,CON_USD,2025-05-19T00:00:00,2023,43.181616000000005
2019,A,6,2023,"Commitments, Based on OECD, CRS database, 2025, Constant 2023 USD million, Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,DC_ODA_BDVL,404,CON_USD,2025-05-19T00:00:00,2023,178.855399
2020,A,6,2023,"Commitments, Based on OECD, CRS database, 2025, Constant 2023 USD million, Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,DC_ODA_BDVL,404,CON_USD,2025-05-19T00:00:00,2023,40.856208
2021,A,6,2023,"Commitments, Based on OECD, CRS database, 2025, Constant 2023 USD million, Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,DC_ODA_BDVL,404,CON_USD,2025-05-19T00:00:00,2023,59.583114
2022,A,6,2023,"Commitments, Based on OECD, CRS database, 2025, Constant 2023 USD million, Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,DC_ODA_BDVL,404,CON_USD,2025-05-19T00:00:00,2023,114.051568
2023,A,6,2023,"Commitments, Based on OECD, CRS database, 2025, Constant 2023 USD million, Other Official flows are not marked on biodiversity",The Organisation for Economic Co-operation and Development (OECD).,DC_ODA_BDVL,404,CON_USD,2025-05-19T00:00:00,2023,133.577167
